timestamps,TP9,AF7,AF8,TP10,Right AUX
1532202935.091,6.836,15.137,48.828,35.156,20.020
1532202935.095,16.113,24.414,54.199,38.086,54.688
1532202935.099,30.273,17.090,44.434,47.852,58.594
1532202935.103,27.832,1.953,38.086,44.434,46.875
1532202935.107,17.578,7.324,36.621,36.133,41.016
1532202935.111,18.555,28.809,39.062,38.574,18.066
1532202935.115,25.391,36.133,41.992,40.039,12.695
1532202935.118,32.715,36.621,29.785,45.898,18.066
1532202935.122,34.668,29.297,32.227,50.781,25.879
1532202935.126,38.574,25.879,49.316,53.223,47.363
1532202935.130,41.992,23.438,57.617,53.223,43.457
1532202935.134,36.621,15.137,50.293,45.898,35.156
1532202935.138,36.621,21.973,39.062,45.898,22.949
1532202935.142,33.691,33.691,36.133,47.852,16.113
1532202935.146,30.273,28.320,38.086,42.480,39.551
1532202935.150,33.691,22.461,40.039,40.039,45.410
1532202935.154,32.715,32.227,37.109,41.016,35.156
1532202935.157,33.203,33.203,31.250,41.992,24.414
1532202935.161,31.738,38.086,32.227,41.016,28.320
1532202935.165,35.645,42.969,37.598,39.062,52.246
1532202935.169,41.016,28.320,25.879,44.434,48.828
1532202935.173,44.922,25.879,37.598,48.828,-3.418
1532202935.177,45.898,29.297,52.246,44.922,16.113
1532202935.181,39.551,25.391,39.551,41.504,81.055
1532202935.185,45.410,35.156,31.250,47.363,46.387
1532202935.189,52.246,41.016,22.949,47.852,14.648
1532202935.193,48.340,30.762,38.086,48.828,23.438
1532202935.197,53.223,29.785,38.574,49.316,30.762
1532202935.200,54.688,36.133,28.809,38.574,30.762
1532202935.204,45.410,36.621,41.016,36.621,16.602
1532202935.208,40.039,35.645,35.645,40.039,25.879
1532202935.212,43.457,30.762,21.484,42.480,9.766
1532202935.216,53.711,32.715,25.391,48.340,4.883
1532202935.220,51.758,40.527,36.133,46.387,14.160
1532202935.224,35.156,35.645,34.668,37.598,27.344
1532202935.228,26.367,30.762,27.344,36.133,66.406
1532202935.232,28.809,31.738,39.062,39.062,45.898
1532202935.236,34.180,27.832,56.152,39.551,2.930
1532202935.240,33.203,21.484,46.387,38.086,8.789
1532202935.243,19.531,16.602,37.598,30.762,8.301
1532202935.247,19.043,13.184,45.898,35.645,26.855
1532202935.251,17.578,0.977,50.293,38.086,27.832
1532202935.255,5.371,1.953,41.504,29.785,-3.418
1532202935.259,12.695,16.602,42.480,38.086,22.949
1532202935.263,18.555,16.113,53.711,41.992,41.016
1532202935.267,23.926,3.418,49.805,45.898,27.832
1532202935.271,32.227,3.418,44.922,50.293,0.000
1532202935.275,38.574,8.301,51.758,51.758,-9.766
1532202935.279,39.062,12.207,51.758,57.129,18.066
1532202935.282,42.480,15.137,44.922,59.082,21.973
1532202935.286,45.410,11.719,47.852,61.035,17.578
1532202935.290,62.500,42.480,75.195,72.754,3.906
1532202935.294,45.410,35.156,56.152,54.688,9.766
1532202935.298,6.836,0.000,11.719,20.020,32.715
1532202935.302,13.672,18.066,23.438,30.762,33.691
1532202935.306,21.484,25.879,39.551,37.598,43.945
1532202935.310,29.297,16.602,45.898,35.645,37.598
1532202935.314,34.180,28.320,38.086,35.156,11.230
1532202935.318,37.598,41.016,26.855,42.969,57.617
1532202935.322,41.504,27.344,27.832,53.223,45.410
1532202935.325,41.016,18.066,28.809,51.758,16.113
