timestamps,TP9,AF7,AF8,TP10,Right AUX
1532279104.426,34.668,33.691,12.207,31.738,161.621
1532279104.430,33.691,26.367,14.160,37.109,82.031
1532279104.434,42.480,27.344,20.020,37.598,-123.047
1532279104.438,52.246,31.250,14.160,41.504,-60.547
1532279104.442,43.457,36.133,8.789,40.039,156.250
1532279104.446,33.203,32.715,12.695,29.785,142.578
1532279104.450,33.203,35.156,15.625,16.113,-104.004
1532279104.453,31.738,38.574,13.184,14.160,-141.113
1532279104.457,26.367,36.133,13.672,28.320,112.305
1532279104.461,26.367,35.156,20.508,23.926,180.176
1532279104.465,23.926,35.156,18.066,8.789,-80.078
1532279104.469,17.578,36.621,10.254,9.766,-175.293
1532279104.473,33.691,41.504,7.812,14.160,42.969
1532279104.477,41.016,42.480,13.184,14.648,187.012
1532279104.481,29.785,40.039,17.578,18.066,26.367
1532279104.485,28.809,39.062,17.578,17.090,-153.809
1532279104.489,27.344,35.645,20.508,26.855,-20.020
1532279104.492,24.902,33.691,21.484,23.926,185.059
1532279104.496,28.809,37.109,14.648,14.648,112.305
1532279104.500,28.809,38.574,15.137,16.602,-127.441
1532279104.504,33.203,39.062,20.996,20.020,-115.234
1532279104.508,35.645,38.574,14.160,22.949,165.039
1532279104.512,41.504,40.527,5.859,15.625,179.199
1532279104.516,28.320,37.109,10.254,10.742,-88.379
1532279104.520,17.578,31.250,17.090,12.207,-128.906
1532279104.524,23.438,35.156,15.137,14.160,103.516
1532279104.528,28.809,39.062,11.719,20.996,187.500
1532279104.532,22.949,33.203,9.277,12.695,-11.230
1532279104.535,27.832,31.738,7.324,10.742,-117.188
1532279104.539,32.715,31.738,11.719,32.715,50.293
1532279104.543,21.973,30.762,17.578,22.949,195.801
1532279104.547,16.113,28.320,12.207,2.930,72.266
1532279104.551,20.508,23.926,9.766,13.672,-118.652
1532279104.555,20.020,23.926,12.207,24.902,-62.500
1532279104.559,21.973,21.973,9.277,20.508,172.852
1532279104.563,25.879,22.949,12.695,12.207,120.117
1532279104.567,16.602,20.508,12.695,1.465,-121.582
1532279104.571,11.230,20.508,6.836,11.230,-103.516
1532279104.575,9.766,24.902,4.883,13.184,157.227
1532279104.578,7.324,26.367,5.859,-7.812,177.246
1532279104.582,0.977,23.926,7.812,-15.137,-63.477
1532279104.586,3.418,21.484,4.883,-6.348,-125.977
1532279104.590,11.719,22.461,3.906,10.254,83.496
1532279104.594,8.789,24.414,9.277,9.766,191.406
1532279104.598,5.859,22.461,7.324,-2.930,25.391
1532279104.602,7.812,23.438,8.301,-7.812,-144.531
1532279104.606,21.973,28.809,10.254,-1.953,-25.391
1532279104.610,16.602,28.809,4.395,-8.301,204.102
1532279104.614,3.418,26.367,3.906,-15.625,123.535
1532279104.617,14.648,24.902,5.859,-4.395,-102.539
1532279104.621,18.555,26.855,4.883,5.371,-32.715
1532279104.625,11.230,31.250,7.812,5.371,204.590
1532279104.629,4.395,32.227,5.859,5.371,172.363
1532279104.633,-4.395,32.227,10.742,-2.930,-72.754
1532279104.637,0.000,32.227,15.625,-9.766,-76.172
1532279104.641,15.137,36.133,15.625,2.441,175.781
1532279104.645,19.043,34.180,17.090,6.836,175.293
1532279104.649,19.043,31.250,16.113,6.348,-75.195
1532279104.653,19.531,35.156,11.719,3.418,-148.438
1532279104.657,14.648,33.691,12.207,-2.441,60.547
1532279104.660,9.766,30.762,15.137,0.488,208.984
1532279104.664,18.066,32.227,14.160,-1.465,12.207
1532279104.668,30.762,38.086,12.695,6.348,-153.320
1532279104.672,26.855,38.086,11.719,19.043,10.742
1532279104.676,20.020,35.156,11.719,8.789,204.590
