timestamps,TP9,AF7,AF8,TP10,Right AUX
1532216087.682,34.668,30.273,26.367,31.738,-24.902
1532216087.686,33.203,25.391,34.180,30.273,-121.582
1532216087.690,42.480,25.391,32.715,39.062,62.500
1532216087.694,47.852,25.879,30.762,51.270,188.965
1532216087.698,43.457,29.297,26.367,51.270,69.824
1532216087.702,36.621,31.738,24.414,43.457,-98.633
1532216087.706,24.902,28.320,26.855,34.180,-30.762
1532216087.709,26.855,23.926,30.273,30.762,135.254
1532216087.713,40.039,24.902,29.297,36.133,84.473
1532216087.717,38.574,30.762,22.949,31.250,-96.191
1532216087.721,20.996,30.273,21.484,25.391,-51.758
1532216087.725,17.578,28.809,28.320,29.785,169.922
1532216087.729,25.391,27.832,28.809,32.715,177.734
1532216087.733,24.902,27.832,31.738,28.320,-36.133
1532216087.737,15.625,28.320,37.109,25.879,-78.125
1532216087.741,17.090,24.414,34.180,33.691,95.703
1532216087.745,24.902,22.461,31.738,41.504,147.461
1532216087.748,30.273,23.926,31.738,38.086,-8.301
1532216087.752,34.180,23.926,31.250,28.809,-125.000
1532216087.756,35.156,27.344,25.391,29.297,24.902
1532216087.760,21.973,28.809,26.855,31.250,175.293
1532216087.764,15.625,24.902,33.203,17.578,46.875
1532216087.768,18.066,22.949,32.715,9.766,-151.367
1532216087.772,21.973,21.484,33.203,24.414,-40.527
1532216087.776,23.438,12.695,36.133,34.180,175.781
1532216087.780,29.785,11.719,36.133,34.180,112.305
1532216087.784,39.062,23.438,28.320,37.109,-90.332
1532216087.788,43.945,29.297,22.949,29.785,-84.473
1532216087.791,37.109,30.273,20.020,30.762,123.535
1532216087.795,21.484,26.367,23.926,25.879,149.414
1532216087.799,12.695,20.996,27.832,14.160,-37.598
1532216087.803,20.996,21.973,24.902,26.855,-80.566
1532216087.807,29.297,20.508,29.297,33.203,81.055
1532216087.811,24.902,18.555,27.832,29.785,157.715
1532216087.815,26.367,18.066,28.809,25.391,8.301
1532216087.819,29.297,15.625,32.227,27.832,-112.305
1532216087.823,29.785,11.719,33.691,32.715,33.691
1532216087.827,28.809,9.277,33.691,31.738,166.992
1532216087.831,32.227,9.766,29.785,30.762,52.734
1532216087.834,34.180,9.766,27.344,31.250,-117.188
1532216087.838,26.855,9.277,32.227,38.574,-28.809
1532216087.842,27.832,11.230,30.273,39.062,144.043
1532216087.846,30.762,17.090,23.438,23.438,83.984
1532216087.850,31.738,19.531,20.996,22.949,-100.098
1532216087.854,40.039,15.625,22.949,31.738,-65.430
1532216087.858,36.621,13.672,26.855,36.621,125.000
1532216087.862,23.438,11.719,26.855,35.645,167.969
1532216087.866,22.461,11.230,27.344,30.273,-22.461
1532216087.870,24.414,10.742,31.738,32.715,-116.699
1532216087.873,31.738,9.766,28.809,37.109,77.148
1532216087.877,25.879,8.301,25.879,31.250,174.316
1532216087.881,14.160,4.883,28.809,27.832,-8.301
1532216087.885,22.461,4.395,29.785,21.973,-165.039
1532216087.889,25.879,5.859,28.320,15.137,-17.578
1532216087.893,21.484,6.348,27.832,19.531,147.949
1532216087.897,21.973,6.348,27.344,27.832,82.520
1532216087.901,20.996,5.859,30.762,31.250,-55.664
1532216087.905,17.090,4.883,34.668,26.855,-31.250
1532216087.909,20.508,3.418,34.180,28.320,110.840
1532216087.913,34.668,4.395,32.715,33.691,127.441
1532216087.916,39.062,13.184,29.785,32.227,-73.730
1532216087.920,30.762,16.602,29.785,28.320,-84.473
1532216087.924,25.879,13.672,31.250,28.320,124.023
1532216087.928,36.621,18.555,30.273,33.691,161.133
