timestamps,TP9,AF7,AF8,TP10,Right AUX
1532280128.093,18.066,49.316,36.133,18.555,-279.297
1532280128.097,24.902,49.805,36.621,26.367,59.570
1532280128.101,24.902,49.805,36.621,33.691,298.340
1532280128.105,26.367,44.922,33.203,31.738,34.180
1532280128.109,41.504,47.852,28.320,31.250,-239.258
1532280128.113,40.039,44.922,26.367,36.621,-20.508
1532280128.117,26.855,38.574,26.367,47.363,280.273
1532280128.120,28.809,35.156,30.273,52.734,107.422
1532280128.124,32.227,35.156,30.762,46.387,-238.770
1532280128.128,35.156,38.086,26.367,48.828,-135.254
1532280128.132,44.922,36.621,23.926,49.805,218.262
1532280128.136,53.711,35.156,24.902,51.758,197.754
1532280128.140,53.711,34.668,24.902,57.617,-160.645
1532280128.144,57.129,34.668,20.996,57.129,-204.102
1532280128.148,60.059,35.156,18.066,58.594,165.039
1532280128.152,61.523,36.621,17.578,60.059,272.949
1532280128.156,62.500,35.645,19.531,66.406,-83.496
1532280128.160,61.523,35.156,21.973,71.289,-280.273
1532280128.163,60.059,34.668,17.578,72.266,44.922
1532280128.167,61.523,35.645,13.672,70.801,330.078
1532280128.171,67.871,34.180,14.648,62.988,42.969
1532280128.175,70.312,33.203,18.066,57.617,-266.113
1532280128.179,60.547,30.762,25.879,72.266,-71.289
1532280128.183,56.641,30.762,20.996,78.125,270.508
1532280128.187,64.453,36.621,16.602,76.660,164.551
1532280128.191,63.965,35.645,21.484,82.520,-212.402
1532280128.195,61.523,34.668,18.066,76.172,-150.879
1532280128.199,62.988,34.180,20.020,66.406,242.188
1532280128.202,72.266,32.227,24.902,70.801,254.395
1532280128.206,68.359,33.203,22.461,76.172,-125.977
1532280128.210,55.664,32.715,19.531,73.730,-233.887
1532280128.214,54.199,30.762,18.555,71.289,125.488
1532280128.218,54.199,32.715,18.555,64.941,305.664
1532280128.222,56.152,35.156,18.555,62.500,-18.555
1532280128.226,56.152,33.691,20.020,62.988,-241.699
1532280128.230,60.059,33.203,17.578,62.988,36.621
1532280128.234,52.246,33.203,13.672,63.965,294.922
1532280128.238,43.945,31.738,20.020,59.082,54.688
1532280128.242,54.688,34.180,21.484,62.988,-238.281
1532280128.245,64.941,35.645,18.555,68.359,-46.875
1532280128.249,62.500,34.668,22.461,72.266,326.172
1532280128.253,55.176,34.668,22.461,63.965,203.613
1532280128.257,50.293,33.691,18.066,58.105,-188.965
1532280128.261,57.617,34.180,20.020,67.871,-129.395
1532280128.265,58.594,32.227,26.367,69.336,245.117
1532280128.269,60.059,32.227,24.414,68.848,288.574
1532280128.273,57.129,33.691,18.555,57.617,-99.609
1532280128.277,51.270,33.691,20.020,53.711,-242.676
1532280128.281,52.246,34.180,21.484,64.941,121.094
1532280128.284,53.711,35.156,17.578,62.988,324.707
1532280128.288,54.199,36.133,20.020,60.547,38.574
1532280128.292,46.387,35.645,23.926,58.594,-231.934
1532280128.296,49.805,34.180,24.902,60.059,8.301
1532280128.300,52.246,35.156,25.391,61.523,317.383
1532280128.304,44.922,35.156,25.879,52.246,104.004
1532280128.308,46.387,31.738,30.273,53.711,-230.957
1532280128.312,41.992,33.691,27.832,57.129,-130.859
