timestamps,TP9,AF7,AF8,TP10,Right AUX
1532373130.890,26.855,23.926,32.715,26.855,13.672
1532373130.894,28.809,28.320,31.738,32.227,36.621
1532373130.898,33.203,27.832,29.297,39.062,60.547
1532373130.901,34.668,25.391,28.809,36.621,38.574
1532373130.905,33.203,26.367,32.715,35.645,34.180
1532373130.909,32.227,24.414,34.180,37.109,26.367
1532373130.913,31.250,24.414,34.180,34.668,26.367
1532373130.917,28.320,25.391,34.668,35.645,19.531
1532373130.921,27.344,26.855,36.621,35.156,14.648
1532373130.925,27.832,26.367,32.715,31.738,56.641
1532373130.929,24.902,24.414,33.203,31.250,63.477
1532373130.933,19.531,26.855,32.227,24.414,32.227
1532373130.937,25.879,30.762,33.691,29.785,34.668
1532373130.941,40.039,33.691,38.574,41.992,40.039
1532373130.944,42.480,31.738,39.062,45.898,41.992
1532373130.948,32.227,27.832,39.551,43.945,59.570
1532373130.952,28.320,28.320,36.133,43.457,20.020
1532373130.956,26.855,29.785,38.086,46.875,-1.953
1532373130.960,27.344,32.227,38.086,41.992,39.551
1532373130.964,27.832,29.297,33.691,33.203,42.480
1532373130.968,27.344,28.320,29.785,29.785,3.418
1532373130.972,26.367,31.250,29.297,25.879,-18.066
1532373130.976,32.715,31.738,34.180,33.691,0.977
1532373130.980,37.598,34.180,35.645,39.062,37.598
1532373130.983,38.086,33.203,34.180,38.086,31.738
1532373130.987,39.062,30.762,30.273,38.086,0.977
1532373130.991,37.109,31.738,30.762,33.691,3.906
1532373130.995,39.062,32.227,31.250,34.668,34.668
1532373130.999,38.086,32.715,31.250,37.109,66.406
1532373131.003,40.039,29.297,29.297,35.156,35.156
1532373131.007,31.738,28.809,29.297,32.227,22.461
1532373131.011,29.297,30.762,33.691,33.691,13.672
1532373131.015,37.598,29.297,33.691,29.297,0.000
1532373131.019,37.109,30.273,33.691,29.785,30.762
1532373131.023,33.203,29.297,32.227,35.645,30.762
1532373131.026,29.785,26.367,29.785,33.203,30.762
1532373131.030,31.738,27.344,29.785,33.691,20.020
1532373131.034,33.203,29.297,32.715,36.133,13.184
1532373131.038,36.133,28.809,34.668,31.250,48.828
1532373131.042,33.691,26.855,35.156,30.762,56.152
1532373131.046,28.320,25.879,36.621,32.227,49.805
1532373131.050,32.227,22.949,40.527,33.203,5.859
1532373131.054,36.621,23.438,41.504,36.133,-27.344
1532373131.058,37.109,28.320,37.598,36.621,-0.488
1532373131.062,40.527,31.250,34.668,41.016,29.785
1532373131.065,37.109,26.855,36.621,40.039,47.363
1532373131.069,27.344,25.391,33.691,34.668,30.762
1532373131.073,27.344,26.855,30.762,37.109,12.695
1532373131.077,30.273,27.832,36.133,37.598,41.504
1532373131.081,32.227,25.879,34.668,40.039,62.500
1532373131.085,36.621,26.367,31.250,44.434,59.570
1532373131.089,33.203,28.320,31.738,35.645,32.227
1532373131.093,29.785,27.344,33.203,33.691,46.875
1532373131.097,38.086,31.738,35.156,42.969,71.777
1532373131.101,40.527,32.715,39.551,45.898,12.695
1532373131.105,43.945,30.273,40.527,47.363,6.836
1532373131.108,45.898,30.762,36.133,43.945,28.809
1532373131.112,43.457,33.203,36.621,40.039,21.973
1532373131.116,40.039,33.691,38.086,39.062,29.785
1532373131.120,33.691,31.250,32.715,32.227,11.719
1532373131.124,37.109,30.762,30.273,39.062,4.883
1532373131.128,41.016,32.227,32.227,44.922,61.035
1532373131.132,40.039,31.250,35.156,41.504,63.477
1532373131.136,45.410,27.344,32.715,42.480,11.230
1532373131.140,42.480,28.320,32.227,38.574,5.371
1532373131.144,33.203,31.250,33.203,31.250,35.156
1532373131.148,37.598,31.738,27.832,27.832,62.012
1532373131.151,36.621,33.691,26.855,21.484,2.441
1532373131.155,32.715,32.227,31.738,13.672,7.812
1532373131.159,30.273,30.273,32.715,16.602,54.688
1532373131.163,29.297,32.715,32.715,23.926,65.430
1532373131.167,34.668,32.227,29.297,22.949,32.715
1532373131.171,34.180,32.715,29.785,20.020,7.812
1532373131.175,24.414,32.227,34.668,16.113,32.227
1532373131.179,25.391,29.297,32.227,17.090,76.660
1532373131.183,33.691,32.227,31.250,24.414,52.734
1532373131.187,35.156,32.227,30.273,26.855,26.855
1532373131.190,35.645,31.738,24.902,30.273,33.691
1532373131.194,33.203,32.715,25.391,27.832,58.594
1532373131.198,34.180,31.738,29.785,24.414,63.965
1532373131.202,34.668,30.273,28.809,23.438,46.387
1532373131.206,30.273,28.809,26.367,18.066,57.129
1532373131.210,30.273,31.250,23.438,12.207,58.594
1532373131.214,31.250,30.762,21.484,11.719,50.781
1532373131.218,25.391,30.762,20.996,13.672,31.738
1532373131.222,21.484,32.227,22.949,20.020,35.645
1532373131.226,25.879,32.227,22.461,26.855,57.617
1532373131.230,25.879,31.250,22.461,26.855,58.105
1532373131.233,22.461,31.250,22.461,24.414,63.477
1532373131.237,17.090,30.273,23.438,21.484,6.836
1532373131.241,16.113,32.715,25.879,17.578,1.953
1532373131.245,16.602,33.691,28.320,14.160,66.895
1532373131.249,20.020,32.715,30.762,12.207,42.969
1532373131.253,22.461,34.180,33.203,8.301,-8.789
1532373131.257,18.555,37.109,32.227,8.789,32.227
1532373131.261,18.555,42.480,27.832,6.348,80.078
1532373131.265,14.160,37.598,31.738,2.930,62.012
1532373131.269,15.625,33.203,39.062,3.418,11.719
1532373131.273,13.184,35.156,36.133,3.906,5.859
1532373131.276,7.324,35.156,33.691,0.488,51.758
1532373131.280,6.836,33.691,35.156,-0.488,57.129
1532373131.284,9.766,30.762,35.645,4.395,20.020
1532373131.288,13.672,32.715,34.180,4.395,15.137
1532373131.292,11.230,35.645,30.273,2.930,23.438
1532373131.296,20.020,35.645,28.320,12.207,42.480
1532373131.300,31.250,32.227,26.855,23.438,35.645
1532373131.304,29.785,28.809,27.832,29.297,23.926
1532373131.308,23.438,26.855,32.227,22.949,23.438
1532373131.312,27.344,29.297,33.691,19.043,43.457
1532373131.315,36.621,36.133,30.273,20.996,47.852
1532373131.319,34.668,35.645,26.367,17.578,26.855
1532373131.323,33.203,31.250,27.344,17.090,38.574
1532373131.327,30.273,31.250,27.832,14.648,75.195
1532373131.331,19.043,28.320,23.438,9.766,70.312
1532373131.335,18.555,27.344,21.484,13.184,7.812
1532373131.339,20.996,30.273,23.438,15.137,19.043
1532373131.343,31.738,27.344,24.902,12.207,73.730
1532373131.347,41.016,26.367,26.367,16.113,53.711
1532373131.351,35.156,28.809,24.414,19.043,2.441
1532373131.355,30.273,27.344,20.508,18.066,-24.902
1532373131.358,33.203,25.391,22.461,18.555,0.977
1532373131.362,41.504,23.926,25.879,20.508,49.316
1532373131.366,46.387,24.902,22.949,22.949,35.156
1532373131.370,43.945,25.391,20.996,24.902,6.836
1532373131.374,37.109,18.555,20.020,22.461,4.395
1532373131.378,34.668,20.020,17.578,24.902,20.508
1532373131.382,39.062,24.902,19.531,30.273,40.039
1532373131.386,42.480,24.902,22.949,27.832,10.742
1532373131.390,40.527,26.367,22.461,25.391,-12.695
1532373131.394,35.156,27.344,18.555,22.949,26.367
1532373131.397,35.156,24.414,16.602,18.066,38.574
1532373131.401,36.621,23.438,16.602,21.484,17.090
1532373131.405,34.668,22.949,18.555,22.949,-0.977
1532373131.409,39.062,27.344,20.996,21.484,-14.648
1532373131.413,48.828,29.297,20.996,25.391,20.020
1532373131.417,47.852,25.879,18.066,28.809,26.367
1532373131.421,41.992,26.367,22.461,30.762,1.953
1532373131.425,50.781,25.879,26.367,31.738,20.996
1532373131.429,57.617,26.367,23.926,25.391,53.711
1532373131.433,56.152,27.832,24.414,18.066,19.531
1532373131.437,61.035,28.320,23.438,19.043,-10.742
1532373131.440,63.477,30.762,23.438,24.414,21.973
1532373131.444,62.500,33.691,27.344,31.250,48.828
1532373131.448,54.199,32.715,30.762,32.715,24.902
1532373131.452,43.945,33.691,29.297,33.691,10.742
1532373131.456,41.016,32.227,27.832,41.992,22.461
1532373131.460,41.016,30.273,31.738,48.340,31.250
1532373131.464,36.133,32.715,33.203,48.340,36.133
1532373131.468,34.668,31.250,36.133,44.922,-11.719
1532373131.472,38.086,30.273,36.621,42.969,0.488
1532373131.476,40.039,32.227,34.668,47.363,67.383
1532373131.480,42.480,35.156,35.156,46.387,68.848
1532373131.483,44.922,36.621,32.715,33.203,46.387
1532373131.487,41.016,36.133,30.762,26.367,17.578
1532373131.491,37.109,38.086,32.227,22.949,15.625
1532373131.495,40.039,39.062,30.273,19.531,41.504
1532373131.499,38.574,36.621,29.785,23.438,55.664
1532373131.503,37.598,37.109,37.109,32.227,31.250
1532373131.507,39.062,34.668,40.039,33.203,20.508
1532373131.511,36.621,32.715,38.574,32.227,54.688
1532373131.515,37.109,32.715,34.668,36.621,34.180
1532373131.519,34.180,32.227,34.180,32.227,1.953
1532373131.522,32.715,35.156,36.133,34.180,31.250
1532373131.526,38.086,39.062,35.645,40.527,50.781
1532373131.530,38.086,37.598,35.645,36.621,48.340
1532373131.534,34.668,33.691,33.691,32.715,20.508
1532373131.538,38.086,36.621,33.691,38.574,7.324
1532373131.542,38.574,37.109,34.668,39.551,53.711
1532373131.546,36.133,34.180,33.691,37.598,84.473
1532373131.550,38.086,34.180,34.180,38.574,38.574
1532373131.554,41.016,38.574,34.668,40.039,24.414
1532373131.558,44.434,40.527,37.109,41.016,39.062
1532373131.562,39.551,38.086,38.086,33.691,69.824
1532373131.565,41.992,37.109,38.086,34.180,63.965
1532373131.569,47.852,38.086,37.109,34.668,-21.973
1532373131.573,37.109,36.621,33.691,26.367,-24.414
1532373131.577,38.574,40.039,32.715,32.715,40.039
1532373131.581,43.945,41.992,37.598,39.062,68.848
1532373131.585,41.016,40.527,40.527,38.086,26.367
1532373131.589,42.969,41.016,40.039,38.574,-12.695
1532373131.593,46.387,41.992,39.062,32.227,29.785
1532373131.597,44.922,43.945,39.062,26.855,83.496
1532373131.601,35.645,41.992,37.109,26.855,47.852
1532373131.605,38.086,40.039,36.133,27.832,-12.695
1532373131.608,43.945,40.527,38.086,27.344,17.578
1532373131.612,41.016,38.574,37.109,27.832,38.086
1532373131.616,38.086,37.598,34.668,30.762,36.133
1532373131.620,37.109,39.062,37.109,30.762,22.949
1532373131.624,39.062,36.621,39.551,35.156,16.113
1532373131.628,40.039,35.156,37.109,41.504,34.668
1532373131.632,44.434,36.133,37.598,41.504,24.902
1532373131.636,45.410,35.645,37.598,41.992,1.953
1532373131.640,48.340,36.133,37.598,49.805,9.277
1532373131.644,45.410,35.645,34.668,49.805,46.875
1532373131.647,41.504,33.691,35.156,45.898,65.430
1532373131.651,45.898,34.668,40.039,47.363,26.855
1532373131.655,42.480,36.133,36.621,52.246,24.902
1532373131.659,42.969,34.180,31.738,51.758,16.113
1532373131.663,40.039,32.715,30.762,44.922,11.230
1532373131.667,34.668,29.297,26.855,37.598,38.086
1532373131.671,30.273,25.391,27.344,29.785,13.184
1532373131.675,24.414,26.855,29.785,31.738,35.645
1532373131.679,25.879,26.367,32.715,33.203,59.570
1532373131.683,26.855,23.438,32.715,31.250,35.156
1532373131.687,25.391,21.484,31.738,31.250,-1.953
1532373131.690,24.902,20.508,32.715,35.645,-3.906
1532373131.694,26.367,22.461,30.762,34.180,37.598
1532373131.698,26.367,25.391,24.414,25.879,70.801
1532373131.702,27.344,23.438,23.926,30.273,34.180
1532373131.706,34.180,24.902,32.227,41.016,-11.719
1532373131.710,32.227,29.297,31.250,34.668,-6.836
1532373131.714,28.809,26.367,27.344,29.785,18.555
1532373131.718,24.414,21.484,25.879,34.668,8.789
1532373131.722,23.926,23.926,24.414,33.203,-6.836
1532373131.726,30.762,23.926,28.320,37.109,46.875
1532373131.730,31.738,20.508,28.809,39.551,70.312
1532373131.733,29.297,21.973,28.809,35.156,30.273
1532373131.737,31.738,25.391,27.832,32.227,1.465
1532373131.741,31.738,25.879,25.391,34.668,22.949
1532373131.745,32.715,25.391,27.344,40.527,59.082
1532373131.749,30.762,23.926,26.855,39.551,51.270
1532373131.753,30.762,21.484,26.855,41.016,5.859
1532373131.757,30.762,22.949,29.297,45.898,4.395
1532373131.761,20.996,24.414,27.344,34.180,44.922
1532373131.765,23.926,24.902,27.832,30.762,49.805
1532373131.769,28.320,23.926,32.715,28.320,10.742
1532373131.772,25.391,23.926,32.715,21.973,-31.250
1532373131.776,23.926,26.367,29.297,19.531,3.418
1532373131.780,24.902,26.367,27.344,15.625,52.734
1532373131.784,24.902,25.391,24.902,16.602,41.016
1532373131.788,25.391,26.855,24.902,15.625,23.438
1532373131.792,32.715,26.855,26.855,20.508,31.250
