timestamps,TP9,AF7,AF8,TP10,Right AUX
1532484642.903,23.438,33.691,32.227,21.484,-5.859
1532484642.907,24.414,28.320,35.645,26.855,169.922
1532484642.911,20.020,25.391,34.668,17.090,133.301
1532484642.915,16.113,30.273,35.156,16.113,-64.453
1532484642.919,20.020,33.203,34.180,25.879,-36.621
1532484642.923,24.902,27.832,31.250,24.902,93.262
1532484642.926,20.508,24.902,31.250,26.855,66.895
1532484642.930,15.625,27.832,31.738,14.648,25.879
1532484642.934,19.531,26.855,30.762,2.441,-43.457
1532484642.938,23.926,28.320,31.738,18.066,-66.895
1532484642.942,20.020,28.809,35.156,22.461,93.262
1532484642.946,18.555,28.320,33.203,16.113,71.777
1532484642.950,24.902,34.180,28.320,19.531,-32.715
1532484642.954,29.297,30.762,28.320,22.949,2.441
1532484642.958,26.367,27.344,30.273,19.043,115.723
1532484642.962,18.555,30.273,28.320,12.207,80.078
1532484642.965,20.996,33.691,25.879,8.789,-12.207
1532484642.969,27.832,31.738,26.855,13.184,17.090
1532484642.973,25.879,27.832,28.320,10.742,112.793
1532484642.977,23.926,24.414,29.785,7.812,8.789
1532484642.981,21.973,31.738,29.297,11.719,-54.688
1532484642.985,23.438,39.062,27.832,14.160,-23.926
1532484642.989,26.367,32.227,31.250,19.531,64.453
1532484642.993,21.484,24.902,32.227,23.438,134.277
1532484642.997,18.555,32.715,27.832,13.184,2.930
1532484643.001,15.137,32.715,26.367,11.719,-51.758
1532484643.005,17.090,27.832,26.367,18.066,37.109
1532484643.008,15.137,23.438,23.926,19.043,141.113
1532484643.012,14.648,26.855,28.320,11.719,73.730
1532484643.016,19.043,33.691,31.250,1.465,-104.004
1532484643.020,23.926,32.715,28.320,11.719,-42.969
1532484643.024,22.461,27.344,29.785,26.367,112.793
1532484643.028,19.531,28.320,30.762,14.160,87.891
1532484643.032,22.461,36.133,32.715,10.254,-4.395
1532484643.036,27.832,38.086,34.180,16.602,-83.008
1532484643.040,30.273,32.227,31.250,20.020,25.879
1532484643.044,23.438,27.832,29.785,14.160,124.023
1532484643.047,14.648,31.738,27.832,4.395,-8.301
1532484643.051,13.672,36.133,26.855,12.695,-32.715
1532484643.055,15.137,37.109,28.809,21.973,77.637
1532484643.059,13.184,34.180,33.691,17.090,134.766
1532484643.063,8.301,34.668,35.156,9.277,7.812
1532484643.067,7.812,36.133,30.273,-2.441,-108.887
1532484643.071,13.672,36.621,32.227,18.066,27.832
1532484643.075,13.672,30.762,34.180,20.996,102.539
1532484643.079,6.348,29.297,31.250,8.789,-55.176
1532484643.083,9.766,39.551,31.250,13.184,-56.641
1532484643.087,17.578,38.574,31.738,4.395,47.363
1532484643.090,17.090,29.785,30.762,4.883,128.906
1532484643.094,15.137,30.762,29.785,8.301,46.875
1532484643.098,13.184,36.133,25.879,-2.441,-62.500
1532484643.102,15.625,33.203,26.367,8.789,-39.551
1532484643.106,17.090,33.203,29.297,24.902,87.891
1532484643.110,8.789,27.832,26.367,11.719,122.070
1532484643.114,1.953,20.996,27.344,0.000,-60.547
1532484643.118,8.301,23.926,29.785,5.371,-217.773
1532484643.122,16.602,26.367,28.809,16.113,-9.766
1532484643.126,8.789,17.578,26.367,14.648,147.461
