timestamps,TP9,AF7,AF8,TP10,Right AUX
1532385079.068,66.406,33.691,36.133,54.199,36.133
1532385079.072,57.617,18.555,30.273,49.316,14.648
1532385079.076,38.086,21.484,29.785,38.086,25.879
1532385079.080,34.668,38.086,25.879,36.621,39.062
1532385079.084,36.621,33.203,27.832,39.062,43.457
1532385079.087,37.109,26.855,38.574,41.016,43.945
1532385079.091,34.180,35.645,41.992,37.109,26.855
1532385079.095,32.227,32.715,41.016,41.992,11.230
1532385079.099,35.156,29.785,37.109,45.410,43.457
1532385079.103,42.480,43.457,23.926,39.551,40.039
1532385079.107,40.527,37.598,18.066,36.621,41.016
1532385079.111,34.180,33.203,36.621,39.062,40.527
1532385079.115,34.180,41.992,45.410,36.621,31.250
1532385079.119,39.062,43.457,43.457,34.668,47.852
1532385079.123,50.293,47.363,40.527,43.945,37.598
1532385079.126,41.992,32.227,26.367,37.109,50.781
1532385079.130,29.785,13.184,18.066,28.320,48.828
1532385079.134,34.668,19.043,30.273,37.598,30.273
1532385079.138,36.133,34.668,40.039,39.062,20.020
1532385079.142,39.551,45.898,34.668,34.668,26.855
1532385079.146,48.828,47.852,27.832,43.945,36.133
1532385079.150,44.434,45.898,35.645,43.945,17.090
1532385079.154,30.762,47.852,37.109,26.367,-8.301
1532385079.158,36.621,53.223,32.715,29.297,-7.324
1532385079.162,53.223,48.340,37.598,37.109,18.066
1532385079.166,29.785,34.668,36.621,27.344,38.574
1532385079.169,14.648,27.344,36.621,20.020,28.320
1532385079.173,20.996,24.414,40.527,19.531,10.254
1532385079.177,24.414,20.996,38.574,23.438,21.973
1532385079.181,30.273,25.879,24.414,30.762,51.270
1532385079.185,40.527,21.484,33.691,38.574,30.273
1532385079.189,48.340,26.367,46.875,36.133,-17.578
1532385079.193,34.180,47.852,41.016,26.367,-18.066
1532385079.197,26.855,35.645,39.551,20.996,22.461
1532385079.201,36.621,27.832,39.551,32.227,31.738
1532385079.205,39.551,33.203,27.344,35.645,22.461
1532385079.209,39.062,31.738,8.301,30.762,25.391
1532385079.212,34.180,41.016,23.926,38.574,24.902
1532385079.216,36.133,41.504,49.316,37.598,44.434
1532385079.220,39.062,41.016,54.688,36.621,34.180
1532385079.224,40.039,50.781,54.199,44.922,31.250
1532385079.228,39.062,48.828,50.293,41.016,48.340
1532385079.232,41.504,46.387,40.039,33.203,18.066
1532385079.236,44.434,41.992,35.645,34.668,-11.719
1532385079.240,39.551,28.809,36.133,38.086,2.441
1532385079.244,34.180,22.461,30.273,36.621,28.320
1532385079.248,38.574,29.785,27.344,30.762,27.832
1532385079.251,41.504,20.020,24.414,33.203,8.789
1532385079.255,40.039,13.672,30.762,41.016,2.441
1532385079.259,37.109,31.738,37.598,37.598,16.602
1532385079.263,32.715,27.344,25.391,32.715,28.809
1532385079.267,28.320,17.090,18.066,33.691,14.160
1532385079.271,30.273,24.414,19.531,30.762,-0.488
1532385079.275,37.109,34.668,18.066,30.273,13.672
1532385079.279,35.156,35.156,25.391,30.762,28.320
1532385079.283,31.738,32.715,27.344,29.785,33.691
1532385079.287,34.180,22.461,19.043,34.668,17.090
1532385079.291,38.086,20.020,30.762,32.715,-8.301
1532385079.294,30.273,26.855,41.504,26.367,17.578
1532385079.298,29.297,27.832,39.062,30.762,42.969
1532385079.302,34.180,26.367,29.297,34.180,30.762
1532385079.306,39.551,27.344,28.320,36.621,41.504
1532385079.310,33.691,19.043,27.344,34.668,64.941
1532385079.314,28.320,6.836,20.020,27.832,59.570
1532385079.318,25.391,17.578,17.578,16.602,22.949
