timestamps,TP9,AF7,AF8,TP10,Right AUX
1532385179.465,26.855,21.973,60.059,37.598,43.457
1532385179.469,26.855,22.949,64.453,34.668,58.594
1532385179.473,26.855,26.367,66.895,34.668,29.785
1532385179.477,25.391,22.461,63.965,35.156,44.922
1532385179.481,25.391,19.531,64.453,37.598,43.945
1532385179.485,29.785,26.855,65.430,39.551,27.344
1532385179.488,37.598,36.133,67.383,41.992,43.945
1532385179.492,29.785,40.039,64.941,31.250,16.602
1532385179.496,29.785,29.785,62.500,29.297,2.930
1532385179.500,36.133,21.973,60.547,39.062,20.508
1532385179.504,41.016,21.484,64.453,43.457,55.176
1532385179.508,41.016,21.484,66.406,41.992,74.707
1532385179.512,44.434,32.715,68.359,48.340,68.359
1532385179.516,55.176,41.016,72.754,55.664,51.270
1532385179.520,49.316,34.668,66.895,45.898,60.547
1532385179.524,43.457,30.762,57.129,41.016,61.523
1532385179.527,45.898,29.297,54.199,42.969,31.250
1532385179.531,50.293,28.320,59.082,44.922,4.883
1532385179.535,53.223,34.180,61.523,46.875,16.113
1532385179.539,50.781,37.598,62.988,42.480,62.012
1532385179.543,47.852,36.621,61.523,34.668,38.086
1532385179.547,42.480,39.062,54.199,31.738,28.809
1532385179.551,46.387,37.109,54.688,23.926,9.277
1532385179.555,51.270,34.668,57.617,17.090,-13.672
1532385179.559,54.199,36.621,60.059,22.949,21.973
1532385179.563,63.965,36.621,62.988,29.297,24.414
1532385179.567,60.059,26.855,57.129,26.855,30.273
1532385179.570,45.410,21.484,55.176,31.250,45.898
1532385179.574,36.133,29.785,56.152,36.621,45.410
1532385179.578,34.180,32.715,59.082,41.992,18.066
1532385179.582,30.762,31.250,62.500,44.434,26.367
1532385179.586,20.020,30.762,58.105,41.016,26.367
1532385179.590,11.719,27.344,52.734,38.086,30.762
1532385179.594,11.230,31.250,53.223,38.086,32.715
1532385179.598,9.277,30.762,54.199,37.598,7.324
1532385179.602,8.789,25.391,48.340,34.668,30.273
1532385179.606,10.742,24.902,50.781,35.645,39.551
1532385179.610,10.742,22.461,55.664,26.367,12.207
1532385179.613,11.719,25.879,56.641,23.438,-5.371
1532385179.617,16.113,30.273,56.641,33.203,14.648
1532385179.621,16.602,26.367,54.688,32.715,24.414
1532385179.625,25.391,22.949,59.570,41.992,9.766
1532385179.629,30.273,30.762,58.105,43.457,-25.391
1532385179.633,22.461,37.598,55.664,31.250,-41.504
1532385179.637,21.973,31.738,56.641,34.668,-2.441
1532385179.641,20.020,28.809,48.828,31.738,31.250
1532385179.645,24.414,29.785,49.316,29.297,32.227
1532385179.649,27.832,31.250,53.711,33.203,25.391
1532385179.652,30.273,30.273,47.852,34.668,30.762
1532385179.656,32.715,33.691,46.875,33.691,35.645
1532385179.660,32.227,37.109,50.293,34.180,16.113
1532385179.664,33.691,34.180,49.316,36.621,17.090
1532385179.668,33.691,32.227,52.734,31.738,16.602
1532385179.672,36.621,33.691,54.199,32.715,9.766
1532385179.676,38.086,29.785,51.758,36.621,9.277
1532385179.680,42.969,27.344,53.223,40.527,6.836
1532385179.684,44.434,35.645,57.129,42.480,34.668
1532385179.688,36.621,27.832,55.664,29.297,47.363
1532385179.692,28.809,24.902,55.664,22.949,35.645
1532385179.695,21.484,29.297,55.176,27.832,49.316
1532385179.699,21.973,34.668,58.105,34.180,44.922
1532385179.703,23.438,41.504,57.617,37.598,47.363
1532385179.707,27.832,43.457,54.688,41.992,35.156
1532385179.711,29.297,40.527,59.570,43.945,-14.648
1532385179.715,23.438,35.156,60.547,39.551,-5.859
1532385179.719,24.414,34.668,53.711,40.039,20.996
1532385179.723,22.949,31.250,50.781,40.039,23.926
1532385179.727,18.555,37.598,51.758,34.180,29.297
1532385179.731,16.602,46.387,57.617,25.879,-4.883
1532385179.735,11.230,39.062,60.547,17.090,-16.602
1532385179.738,17.090,37.109,61.035,20.996,14.648
1532385179.742,24.414,40.039,61.035,28.320,8.301
1532385179.746,19.043,34.180,50.781,19.043,4.883
1532385179.750,22.949,30.273,45.410,17.578,28.809
1532385179.754,34.180,45.898,49.805,28.320,34.180
1532385179.758,37.598,49.316,56.152,32.715,18.555
1532385179.762,41.992,41.992,60.547,33.203,16.113
