timestamps,TP9,AF7,AF8,TP10,Right AUX
1532281265.664,14.160,25.391,26.367,22.461,337.402
1532281265.667,20.508,27.832,23.926,20.508,113.281
1532281265.671,27.832,26.367,22.461,26.367,-220.703
1532281265.675,36.621,25.391,22.949,29.785,-86.426
1532281265.679,33.691,24.902,20.508,22.461,282.227
1532281265.683,29.297,26.367,19.531,17.090,208.984
1532281265.687,33.691,27.344,19.531,15.625,-193.848
1532281265.691,36.133,26.855,15.137,24.414,-183.105
1532281265.695,35.645,29.297,14.160,30.762,242.188
1532281265.699,34.180,30.273,15.625,30.762,303.223
1532281265.703,28.320,28.809,15.137,27.832,-109.375
1532281265.707,23.926,27.344,16.113,28.809,-265.625
1532281265.710,29.785,24.902,19.043,41.504,98.145
1532281265.714,32.715,22.949,20.996,45.898,319.824
1532281265.718,29.297,23.438,18.555,41.016,25.391
1532281265.722,31.250,23.438,16.113,40.527,-248.535
1532281265.726,31.738,23.438,17.578,38.574,-30.762
1532281265.730,26.855,25.879,17.578,34.668,296.387
1532281265.734,30.273,26.855,15.625,34.180,128.906
1532281265.738,33.691,25.391,16.113,33.691,-229.492
1532281265.742,29.785,23.438,17.090,34.180,-116.211
1532281265.746,30.762,25.391,17.578,32.227,235.840
1532281265.749,30.762,26.367,17.090,29.297,213.379
1532281265.753,29.297,24.414,16.602,29.297,-147.461
1532281265.757,33.691,25.879,13.672,32.227,-207.520
1532281265.761,37.109,27.832,12.207,32.227,172.363
1532281265.765,37.598,28.320,16.113,27.344,310.059
1532281265.769,33.691,28.809,18.066,25.391,-37.598
1532281265.773,34.668,29.297,17.090,25.391,-245.605
1532281265.777,41.992,33.691,14.160,31.738,51.758
1532281265.781,39.062,35.156,13.184,37.109,313.477
1532281265.785,31.738,35.645,14.648,30.762,3.906
1532281265.789,36.133,35.645,16.602,37.109,-300.781
1532281265.792,39.551,33.203,17.090,52.246,-34.180
1532281265.796,45.410,34.180,15.625,57.129,337.402
1532281265.800,46.387,35.645,15.137,57.617,190.430
1532281265.804,45.410,35.645,14.648,56.152,-213.379
1532281265.808,52.246,35.645,13.184,58.105,-171.875
1532281265.812,55.176,36.621,12.207,58.105,235.352
1532281265.816,51.758,37.109,12.207,54.688,275.391
1532281265.820,52.734,37.109,13.184,52.246,-127.930
1532281265.824,55.664,36.133,13.672,47.363,-237.793
1532281265.828,54.688,33.691,16.113,43.945,96.680
1532281265.831,50.293,34.180,16.602,45.410,270.996
1532281265.835,46.875,34.668,15.625,41.504,-24.414
1532281265.839,48.340,34.180,16.602,40.039,-239.746
1532281265.843,50.781,32.715,14.648,40.527,41.016
1532281265.847,50.293,33.203,12.207,34.668,316.895
1532281265.851,50.781,33.691,12.695,30.762,104.980
1532281265.855,50.781,31.250,13.672,30.762,-215.332
1532281265.859,48.340,30.762,13.184,34.180,-36.133
1532281265.863,49.805,31.250,15.137,40.039,336.914
1532281265.867,54.199,33.203,16.602,40.527,212.402
1532281265.871,51.758,34.668,17.090,39.551,-193.848
1532281265.874,51.270,34.668,16.602,45.410,-185.059
1532281265.878,47.363,32.715,16.602,51.270,194.336
1532281265.882,41.016,29.785,18.555,53.711,284.180
1532281265.886,36.621,27.344,18.066,48.828,-99.121
1532281265.890,35.156,27.344,19.043,53.711,-239.258
1532281265.894,38.574,28.809,20.020,65.918,139.160
1532281265.898,37.109,27.832,20.020,61.523,321.289
1532281265.902,36.133,29.785,20.996,55.664,13.672
1532281265.906,39.551,32.227,22.461,56.152,-243.652
1532281265.910,41.016,31.250,22.949,60.059,4.395
1532281265.914,43.457,32.715,23.926,58.105,292.480
1532281265.917,44.434,32.715,22.461,45.898,104.492
1532281265.921,41.504,32.715,20.996,40.527,-201.172
1532281265.925,44.434,35.156,23.438,37.598,-96.191
1532281265.929,46.875,34.668,21.973,33.203,248.047
1532281265.933,42.480,32.715,19.043,32.715,214.844
1532281265.937,39.062,31.738,20.020,27.832,-170.410
1532281265.941,36.133,30.273,19.531,25.879,-168.945
1532281265.945,35.645,28.809,20.020,24.902,178.711
1532281265.949,28.320,30.273,19.043,18.555,261.719
1532281265.953,26.855,33.203,17.578,16.113,-58.594
1532281265.956,28.320,32.715,19.531,20.020,-245.117
1532281265.960,29.297,32.715,20.020,29.297,85.449
1532281265.964,35.645,36.133,20.996,35.645,318.848
1532281265.968,36.133,36.133,19.531,33.691,34.180
1532281265.972,34.180,35.645,20.508,36.621,-251.953
1532281265.976,34.668,35.156,21.973,43.945,-37.598
1532281265.980,40.039,35.156,21.484,50.293,314.453
1532281265.984,38.086,36.133,23.438,42.969,147.461
1532281265.988,34.668,36.133,22.949,36.133,-233.887
1532281265.992,41.504,37.598,20.508,48.340,-154.297
1532281265.996,47.852,39.551,19.531,54.199,258.789
1532281265.999,48.828,40.527,20.020,51.758,264.160
1532281266.003,46.387,38.086,21.973,48.340,-143.066
1532281266.007,48.340,35.156,23.438,48.828,-224.121
1532281266.011,52.246,34.668,22.949,49.316,137.695
1532281266.015,47.852,34.180,20.996,44.922,311.035
1532281266.019,43.457,32.715,21.484,40.039,-21.484
1532281266.023,42.480,33.203,22.949,37.598,-264.160
1532281266.027,42.969,34.668,20.996,34.668,39.551
1532281266.031,41.992,33.691,20.508,34.180,341.309
1532281266.035,39.062,36.621,24.414,31.738,88.379
1532281266.039,39.062,39.062,24.902,27.832,-213.867
1532281266.042,40.527,37.109,22.461,31.250,-42.480
1532281266.046,41.016,38.574,22.461,35.645,276.367
1532281266.050,38.086,40.039,22.461,42.480,183.105
1532281266.054,40.039,39.551,23.438,48.340,-177.734
1532281266.058,42.969,38.086,23.926,52.246,-155.762
1532281266.062,43.945,36.621,20.996,55.664,225.098
1532281266.066,47.852,36.621,23.438,53.711,255.859
1532281266.070,48.340,36.621,27.344,51.758,-110.840
1532281266.074,51.758,38.086,28.809,55.176,-200.684
1532281266.078,55.664,38.086,29.297,61.523,125.977
1532281266.081,49.316,39.062,28.320,60.059,273.438
1532281266.085,48.828,40.039,30.762,57.129,-33.691
1532281266.089,52.246,37.598,32.227,58.594,-240.723
1532281266.093,52.246,37.109,31.250,61.035,54.688
1532281266.097,49.316,36.621,28.809,58.594,348.145
1532281266.101,47.363,38.574,28.320,57.129,119.629
1532281266.105,48.828,39.551,28.320,51.270,-237.793
1532281266.109,47.363,37.109,26.367,47.363,-128.906
1532281266.113,45.410,35.156,24.414,56.641,238.281
1532281266.117,47.363,31.738,24.414,58.105,217.285
1532281266.121,49.805,33.691,25.879,57.129,-173.340
1532281266.124,56.641,33.691,22.949,63.965,-199.707
1532281266.128,59.570,34.180,20.508,67.383,173.828
1532281266.132,58.594,38.086,21.484,63.965,270.020
1532281266.136,60.059,37.109,20.508,61.523,-68.848
1532281266.140,58.594,37.109,17.090,60.547,-248.535
1532281266.144,53.223,36.621,14.648,58.594,67.383
1532281266.148,50.293,34.668,17.090,56.152,304.688
1532281266.152,49.805,35.645,19.531,54.688,26.367
1532281266.156,50.781,35.645,18.066,55.664,-284.180
1532281266.160,50.781,35.156,17.090,60.547,-65.918
1532281266.164,48.340,36.621,19.043,57.129,271.973
1532281266.167,46.875,37.598,19.531,45.410,84.961
1532281266.171,45.898,37.598,21.484,47.363,-243.164
1532281266.175,41.992,38.574,22.949,51.758,-135.254
1532281266.179,41.504,36.621,22.949,50.293,245.605
1532281266.183,42.969,36.133,24.414,50.293,255.859
1532281266.187,40.039,34.668,25.879,44.434,-152.344
1532281266.191,39.062,34.668,26.367,42.480,-210.938
1532281266.195,40.039,32.227,27.832,44.434,164.551
1532281266.199,36.133,30.762,26.367,40.039,266.113
1532281266.203,31.250,34.180,24.414,33.691,-80.566
1532281266.206,29.785,35.156,28.809,28.809,-277.344
1532281266.210,23.438,34.668,31.738,26.367,61.035
1532281266.214,19.531,34.668,29.297,25.879,359.863
1532281266.218,20.020,37.598,28.809,21.484,61.035
1532281266.222,17.578,36.621,30.762,19.043,-285.645
1532281266.226,19.043,34.180,33.691,21.484,-63.477
1532281266.230,17.090,33.691,35.156,23.926,292.480
1532281266.234,13.184,33.691,36.133,21.973,176.270
1532281266.238,18.555,34.668,38.574,18.066,-202.637
1532281266.242,24.414,35.645,39.551,20.996,-149.414
1532281266.246,24.414,36.621,36.621,25.879,230.469
1532281266.249,20.508,37.598,37.109,23.926,264.648
1532281266.253,17.090,40.039,40.527,17.578,-112.305
1532281266.257,11.719,42.969,41.016,13.672,-222.168
1532281266.261,14.160,44.922,39.551,18.555,128.906
1532281266.265,13.672,44.922,41.504,12.207,270.508
1532281266.269,-2.441,42.480,41.992,1.953,-47.852
1532281266.273,-5.859,41.504,45.410,8.301,-234.375
1532281266.277,0.488,42.480,46.875,14.648,41.016
1532281266.281,0.488,41.016,45.410,15.137,306.152
1532281266.285,-2.930,37.598,49.805,8.301,74.219
1532281266.288,-0.977,36.133,50.781,9.766,-257.812
1532281266.292,6.348,34.180,47.852,20.996,-90.332
1532281266.296,5.859,33.691,46.875,20.508,273.438
1532281266.300,2.441,35.156,47.852,14.648,213.379
1532281266.304,3.418,37.598,42.969,8.789,-173.340
1532281266.308,6.348,38.574,38.574,10.254,-202.148
1532281266.312,7.812,36.621,37.598,17.578,204.590
1532281266.316,4.883,36.133,37.109,14.160,282.227
1532281266.320,7.324,37.109,39.062,10.742,-88.379
1532281266.324,13.672,38.574,39.551,18.555,-246.094
1532281266.328,16.113,39.062,36.621,24.414,90.332
1532281266.331,16.113,39.551,37.598,24.902,328.125
1532281266.335,16.602,38.574,40.527,24.414,23.926
1532281266.339,19.531,37.598,42.480,28.320,-252.930
1532281266.343,16.113,35.645,40.039,30.762,-51.270
1532281266.347,18.555,38.086,40.039,31.250,250.977
1532281266.351,24.902,41.504,43.945,37.109,126.465
1532281266.355,23.438,44.434,37.109,35.156,-210.449
1532281266.359,25.879,45.410,33.203,35.645,-120.605
1532281266.363,23.926,46.875,36.621,37.598,264.160
1532281266.367,20.996,47.363,36.133,32.715,223.633
1532281266.371,24.414,44.434,35.156,31.250,-165.039
1532281266.374,32.715,44.434,33.691,36.133,-198.730
1532281266.378,31.738,41.504,35.645,37.598,197.266
1532281266.382,27.344,40.039,39.551,34.668,318.848
1532281266.386,29.297,36.621,39.551,32.715,-81.055
