timestamps,TP9,AF7,AF8,TP10,Right AUX
1532402831.914,65.918,35.156,34.180,-31.738,9.766
1532402831.918,66.895,33.203,36.621,-8.789,8.301
1532402831.922,43.945,37.109,32.715,14.648,16.602
1532402831.925,36.133,37.598,36.621,-30.273,22.949
1532402831.929,38.574,33.203,40.527,-26.367,20.508
1532402831.933,54.199,35.156,38.086,8.301,19.043
1532402831.937,51.758,33.203,38.574,2.441,22.949
1532402831.941,30.273,30.762,38.086,-19.531,25.391
1532402831.945,23.438,32.227,32.715,-20.996,18.555
1532402831.949,23.438,31.250,35.156,-10.742,46.387
1532402831.953,41.504,33.203,34.668,-21.484,56.152
1532402831.957,41.504,32.715,30.273,-5.371,-0.488
1532402831.961,24.414,35.156,33.691,-25.391,-15.137
1532402831.965,40.039,35.645,38.574,-49.316,29.297
1532402831.968,39.062,35.645,38.574,-19.531,38.086
1532402831.972,33.203,33.203,38.086,-20.996,24.414
1532402831.976,39.062,31.250,39.551,-27.832,35.645
1532402831.980,39.551,32.227,37.109,-5.859,25.391
1532402831.984,39.062,35.156,34.180,-0.977,25.879
1532402831.988,52.246,37.109,30.273,-60.059,36.621
1532402831.992,45.898,34.668,32.227,-92.773,43.457
1532402831.996,36.621,32.715,33.203,-83.984,35.156
1532402832.000,45.898,29.785,37.109,-101.562,18.066
1532402832.004,28.809,28.809,39.062,-70.312,0.488
1532402832.008,22.461,31.738,36.133,-53.711,7.324
1532402832.011,38.086,33.691,30.762,-126.953,41.992
1532402832.015,35.645,29.785,34.668,-86.426,24.414
1532402832.019,26.367,27.344,32.227,-70.801,10.254
1532402832.023,20.508,31.250,25.879,-125.000,20.020
1532402832.027,23.926,34.180,30.762,-108.398,-4.395
1532402832.031,28.809,34.668,32.715,-79.590,11.719
1532402832.035,46.387,35.156,32.227,-71.777,47.363
1532402832.039,49.316,33.203,33.691,-66.895,-2.441
1532402832.043,34.180,31.250,34.668,-65.430,2.930
1532402832.047,24.902,35.156,33.203,-83.008,20.020
1532402832.050,25.879,34.180,32.227,-61.523,47.852
1532402832.054,29.785,31.738,30.762,-66.895,64.453
1532402832.058,22.461,30.762,34.180,-71.777,22.949
1532402832.062,23.438,25.879,35.156,-68.848,9.766
1532402832.066,15.625,29.785,30.762,-36.621,32.227
1532402832.070,14.160,36.621,30.762,-35.645,54.688
1532402832.074,22.949,35.645,33.203,-88.379,52.246
1532402832.078,32.715,37.109,30.762,-76.172,8.301
1532402832.082,46.387,36.621,35.645,-51.758,13.184
1532402832.086,39.062,34.180,37.598,-35.645,53.711
1532402832.090,17.578,38.086,27.832,-65.430,42.480
1532402832.093,38.574,38.086,32.715,-55.176,33.691
1532402832.097,62.500,40.039,38.086,-32.715,32.227
1532402832.101,59.082,37.598,34.180,-53.711,51.270
1532402832.105,58.105,33.691,33.203,-67.871,54.688
1532402832.109,58.105,35.645,35.645,-37.598,46.387
1532402832.113,48.340,33.691,37.109,-33.691,58.594
1532402832.117,24.902,34.668,33.691,-68.359,58.105
1532402832.121,28.320,37.109,30.273,-66.406,13.184
1532402832.125,55.176,36.621,32.227,-44.922,22.949
1532402832.129,34.180,30.273,35.156,-51.270,49.316
1532402832.133,-3.906,32.715,31.738,-55.176,54.199
1532402832.136,20.996,40.039,29.297,-49.316,42.969
1532402832.140,46.387,38.574,34.180,-45.898,13.672
1532402832.144,33.203,37.598,37.109,-63.965,20.020
1532402832.148,23.926,36.621,36.133,-77.637,39.551
1532402832.152,35.645,38.086,36.133,-63.965,43.457
1532402832.156,36.621,34.180,42.480,-30.762,30.273
1532402832.160,21.973,29.297,43.945,-20.996,24.414
1532402832.164,18.066,35.156,37.109,-38.086,41.992
1532402832.168,26.367,37.598,37.109,-42.969,44.922
1532402832.172,37.598,35.156,39.062,-42.480,35.645
1532402832.175,41.016,33.691,40.527,-17.090,17.578
1532402832.179,35.645,30.762,38.086,-22.461,18.066
1532402832.183,21.484,34.180,31.738,-47.852,26.367
1532402832.187,23.438,35.645,36.133,-42.969,-20.020
1532402832.191,44.922,30.762,42.969,-37.598,-8.301
1532402832.195,42.969,33.203,38.574,-36.621,10.742
1532402832.199,32.227,35.645,39.551,-54.688,-11.719
1532402832.203,21.973,35.645,42.480,-19.043,25.391
1532402832.207,41.016,37.109,39.062,-20.508,37.109
1532402832.211,48.340,40.039,36.621,-57.617,19.531
1532402832.215,39.062,40.039,42.480,-41.016,23.438
1532402832.218,52.246,39.551,41.992,-40.527,-11.230
1532402832.222,30.273,36.133,37.598,-26.855,5.859
1532402832.226,32.227,31.738,39.551,-23.926,29.297
1532402832.230,48.340,33.691,39.062,-36.621,28.320
1532402832.234,40.527,37.109,37.598,-43.945,0.488
1532402832.238,36.621,37.109,39.551,-57.129,-13.672
1532402832.242,42.480,35.645,41.504,-29.297,22.461
1532402832.246,43.457,36.133,41.016,-27.832,15.625
1532402832.250,32.715,31.738,45.410,-39.062,23.926
1532402832.254,33.691,35.645,41.992,-34.668,46.387
1532402832.258,42.480,41.504,36.621,-27.832,13.672
1532402832.261,41.504,42.969,37.109,-19.043,8.789
1532402832.265,51.270,44.922,37.598,-48.828,30.762
1532402832.269,50.781,41.992,34.668,-35.156,40.039
1532402832.273,40.039,44.434,33.691,0.977,35.645
1532402832.277,41.016,48.828,39.062,-44.434,8.301
1532402832.281,56.152,48.340,37.109,-55.176,15.625
1532402832.285,66.406,44.922,37.598,-5.371,51.758
1532402832.289,50.781,45.410,35.156,-34.180,36.133
1532402832.293,59.082,47.852,31.738,-55.664,27.344
1532402832.297,42.969,44.922,31.250,-27.832,37.598
