timestamps,TP9,AF7,AF8,TP10,Right AUX
1532403797.930,11.719,38.574,46.387,-17.090,41.504
1532403797.934,20.508,34.180,46.387,-4.395,33.203
1532403797.938,25.879,30.273,47.363,-5.859,33.691
1532403797.942,8.301,34.180,43.945,-23.926,45.410
1532403797.946,5.371,35.645,41.992,-25.391,39.062
1532403797.949,24.902,25.391,44.434,-18.066,25.391
1532403797.953,24.414,26.367,44.434,-13.672,11.719
1532403797.957,21.484,21.484,47.852,-4.883,18.066
1532403797.961,22.461,27.344,44.922,-11.719,16.113
1532403797.965,0.977,29.785,43.945,-26.855,-3.418
1532403797.969,0.977,24.414,52.246,-19.531,23.926
1532403797.973,26.367,32.227,46.875,-17.578,62.500
1532403797.977,31.738,31.250,45.410,-9.277,46.387
1532403797.981,27.832,31.250,45.898,-2.930,31.738
1532403797.985,13.672,21.484,46.387,-12.695,50.293
1532403797.989,23.926,20.508,47.852,-5.859,52.734
1532403797.992,39.551,33.203,47.852,7.812,24.414
1532403797.996,26.367,33.203,49.316,0.488,26.367
1532403798.000,8.789,26.367,52.734,-15.137,37.109
1532403798.004,8.789,18.555,54.199,-21.484,11.719
1532403798.008,29.785,22.949,51.270,-15.625,0.977
1532403798.012,35.156,29.297,48.828,-11.230,20.508
1532403798.016,24.414,34.180,43.945,-20.996,53.223
1532403798.020,31.738,30.762,44.922,-10.742,62.988
1532403798.024,29.785,28.320,46.875,2.441,23.438
1532403798.028,18.066,32.227,41.992,-18.066,46.387
1532403798.031,34.180,20.996,47.363,-14.160,51.758
1532403798.035,23.438,24.414,47.852,-10.254,16.113
1532403798.039,18.066,35.645,44.922,-7.812,41.504
1532403798.043,30.762,38.086,46.387,-4.883,39.062
1532403798.047,9.277,22.461,48.340,-8.301,4.883
1532403798.051,15.137,28.809,43.457,-2.441,47.852
1532403798.055,29.785,34.180,43.945,1.953,60.547
1532403798.059,18.555,24.414,47.852,-9.277,45.410
1532403798.063,21.973,26.367,46.387,-14.648,41.504
1532403798.067,22.949,32.715,40.527,-18.066,42.480
1532403798.071,7.812,27.832,41.992,-17.090,40.527
1532403798.074,16.113,30.762,38.086,-17.090,26.367
1532403798.078,38.574,34.180,32.227,-13.672,31.250
1532403798.082,47.363,36.133,31.738,3.906,47.363
1532403798.086,38.574,34.668,40.039,2.930,76.660
1532403798.090,32.715,25.391,50.293,0.000,63.965
1532403798.094,15.625,28.809,45.898,-13.672,36.133
1532403798.098,5.371,29.297,43.945,-11.719,40.039
1532403798.102,7.324,26.367,42.480,-10.742,44.922
1532403798.106,1.465,21.484,46.387,-12.695,27.344
1532403798.110,17.090,24.902,48.828,2.930,4.883
1532403798.113,28.320,31.250,47.363,-1.953,22.949
1532403798.117,35.156,27.832,50.293,3.418,39.551
1532403798.121,31.738,29.785,48.828,13.184,46.387
1532403798.125,10.254,33.691,45.410,-7.324,45.410
1532403798.129,16.113,30.273,45.898,-14.648,38.086
1532403798.133,36.621,30.762,51.758,11.719,50.293
1532403798.137,36.133,30.273,49.805,9.766,49.316
1532403798.141,32.227,27.344,43.457,-0.488,22.461
1532403798.145,21.484,27.832,45.898,-2.930,22.949
1532403798.149,16.113,24.414,47.363,-4.395,36.133
1532403798.153,26.855,22.949,45.898,11.230,25.391
1532403798.156,30.762,33.203,44.434,5.371,22.461
1532403798.160,26.367,38.574,41.016,-9.277,43.945
1532403798.164,-3.906,24.414,35.645,-25.391,44.922
1532403798.168,-1.465,21.484,41.504,-14.648,73.242
1532403798.172,24.414,29.785,50.293,-1.953,44.434
1532403798.176,14.648,27.832,48.828,2.441,12.207
1532403798.180,23.926,31.250,43.457,5.859,44.922
1532403798.184,29.297,30.762,42.480,-4.395,25.879
1532403798.188,8.789,24.902,44.922,-9.766,14.160
1532403798.192,4.883,18.066,50.293,-9.766,36.133
1532403798.196,14.160,25.391,49.805,-1.465,20.996
1532403798.199,26.367,42.480,47.852,13.672,11.719
1532403798.203,21.973,32.715,48.340,11.230,-6.348
1532403798.207,20.996,29.297,47.852,-4.883,-19.531
1532403798.211,20.508,32.227,43.457,-14.648,22.949
1532403798.215,0.977,31.738,39.551,-25.391,38.574
1532403798.219,2.930,30.762,41.992,-7.812,41.992
1532403798.223,18.066,25.879,47.852,6.836,26.367
1532403798.227,22.461,24.902,46.875,-1.465,48.340
1532403798.231,40.527,32.715,47.363,-1.465,76.660
1532403798.235,20.996,28.320,44.922,0.000,41.016
1532403798.238,-16.602,29.297,41.992,-4.395,16.602
1532403798.242,9.766,25.879,50.293,-1.953,19.043
1532403798.246,28.809,21.973,51.758,-12.207,17.090
1532403798.250,21.973,25.391,51.270,0.488,26.367
1532403798.254,18.066,25.879,50.293,14.648,32.715
1532403798.258,23.926,26.367,45.898,-4.883,25.879
1532403798.262,32.715,34.668,44.434,-0.977,35.156
1532403798.266,25.879,23.438,48.340,6.348,38.574
1532403798.270,20.996,23.438,47.363,-12.695,25.879
1532403798.274,28.320,39.551,47.852,-3.906,21.484
1532403798.278,14.648,39.062,44.434,-19.531,30.762
1532403798.281,30.762,34.180,39.551,-27.832,36.621
1532403798.285,55.176,33.691,41.016,-10.254,30.762
1532403798.289,45.410,35.156,41.992,-4.883,-3.906
1532403798.293,49.805,34.180,49.316,-7.324,-7.324
1532403798.297,29.297,22.949,52.734,-19.043,32.715
1532403798.301,13.672,15.137,53.223,-4.883,32.715
1532403798.305,45.410,26.855,52.734,9.277,31.250
1532403798.309,45.410,27.832,53.711,2.441,10.742
1532403798.313,29.297,25.879,50.781,-5.371,3.418
1532403798.317,0.488,19.043,52.246,-7.812,27.344
1532403798.321,-4.395,24.902,52.246,-2.441,29.785
1532403798.324,41.992,33.691,49.805,-6.348,4.883
1532403798.328,24.902,29.297,48.828,-24.414,-6.348
1532403798.332,1.953,25.879,48.340,-21.484,14.160
1532403798.336,26.855,23.438,54.199,-3.906,52.734
1532403798.340,38.574,28.809,52.734,0.000,49.316
1532403798.344,23.438,29.785,49.316,-12.695,37.598
1532403798.348,19.531,34.180,47.852,-20.020,57.129
1532403798.352,19.531,33.691,44.434,-16.113,46.875
1532403798.356,18.066,29.297,44.434,-29.297,43.945
1532403798.360,38.086,25.391,50.781,-14.160,55.664
1532403798.363,39.062,27.344,53.711,-4.883,27.344
1532403798.367,6.348,30.273,49.316,-22.461,18.555
1532403798.371,20.508,23.926,49.316,-8.301,32.227
1532403798.375,47.852,29.785,46.387,-11.719,3.906
1532403798.379,20.020,31.250,45.410,-20.508,7.324
1532403798.383,26.367,24.414,51.270,-14.648,17.578
1532403798.387,41.992,21.973,50.293,-16.602,-11.230
1532403798.391,36.621,34.180,47.363,-14.648,1.465
