timestamps,TP9,AF7,AF8,TP10,Right AUX
1532402009.744,-21.484,30.762,34.668,37.109,45.898
1532402009.748,-21.484,25.879,34.180,40.527,36.621
1532402009.751,-18.555,24.902,35.645,41.016,14.648
1532402009.755,-18.555,35.156,33.203,41.504,13.672
1532402009.759,-22.461,36.621,26.855,36.133,28.320
1532402009.763,-24.414,29.297,26.855,31.738,-4.395
1532402009.767,-24.414,21.973,33.203,32.227,-9.277
1532402009.771,-22.461,29.785,38.086,28.809,-10.742
1532402009.775,-25.391,38.574,34.668,21.484,-5.371
1532402009.779,-25.879,26.855,28.809,25.391,8.301
1532402009.783,-22.949,25.879,30.273,28.809,6.836
1532402009.787,-23.438,35.156,29.297,31.250,38.574
1532402009.791,-27.832,30.762,27.832,31.250,30.762
1532402009.795,-33.691,22.949,29.297,25.391,13.672
1532402009.798,-29.297,24.414,31.738,29.297,24.902
1532402009.802,-20.996,37.109,39.062,37.598,22.461
1532402009.806,-15.625,48.828,42.969,40.527,35.156
1532402009.810,-15.625,40.039,35.156,36.133,5.859
1532402009.814,-19.531,25.391,27.832,25.391,-48.828
1532402009.818,-16.113,33.691,41.016,35.156,-31.738
1532402009.822,-13.672,35.156,38.086,40.527,2.441
1532402009.826,-18.555,19.043,23.926,30.273,30.762
1532402009.830,-11.230,25.879,33.203,37.598,19.043
1532402009.834,-8.301,37.109,36.621,33.691,26.367
1532402009.838,-7.812,41.504,34.668,32.227,38.574
1532402009.841,-2.930,37.598,34.180,36.133,34.180
1532402009.845,1.465,41.504,31.738,31.250,25.879
1532402009.849,1.953,46.387,26.367,27.344,-4.395
1532402009.853,-1.953,38.086,25.391,23.926,-32.227
1532402009.857,-7.324,33.691,32.715,33.691,5.371
1532402009.861,-18.066,24.414,33.203,34.180,21.973
1532402009.865,-21.484,26.855,34.180,35.156,-0.977
1532402009.869,-23.926,24.414,37.109,44.434,-0.977
1532402009.873,-28.320,24.414,39.551,44.434,-0.488
1532402009.877,-27.832,38.574,44.434,46.875,39.062
1532402009.881,-34.180,26.855,39.551,48.340,28.809
1532402009.884,-35.645,20.020,38.574,48.340,39.062
1532402009.888,-31.738,25.879,39.062,51.270,58.105
1532402009.892,-28.809,19.531,31.738,45.898,22.949
1532402009.896,-34.180,13.672,25.879,36.133,13.672
1532402009.900,-41.504,20.020,28.809,31.250,25.879
1532402009.904,-39.551,29.785,34.668,31.738,37.109
1532402009.908,-39.062,34.180,35.156,36.621,41.992
1532402009.912,-35.156,39.551,36.621,29.297,9.277
1532402009.916,-37.109,30.762,32.715,20.020,-31.250
1532402009.920,-46.387,19.531,28.320,25.391,-18.555
1532402009.924,-41.992,20.996,34.180,26.367,-7.812
1532402009.927,-37.109,28.809,36.621,26.367,33.691
1532402009.931,-32.227,28.809,30.762,27.832,26.367
1532402009.935,-29.785,30.273,31.250,31.250,-24.414
1532402009.939,-29.297,43.945,39.551,41.016,9.277
1532402009.943,-29.785,41.992,37.598,41.504,48.828
