timestamps,TP9,AF7,AF8,TP10,Right AUX
1532486113.256,22.949,41.992,27.344,24.414,-796.387
1532486113.260,28.320,43.945,29.297,39.551,-779.785
1532486113.264,33.203,52.246,30.273,38.086,-67.871
1532486113.268,28.809,43.945,32.227,29.297,-39.551
1532486113.272,27.832,38.574,31.738,10.254,-717.285
1532486113.275,34.668,50.781,28.809,28.809,-33.691
1532486113.279,34.668,50.293,27.832,48.340,336.914
1532486113.283,27.344,55.176,28.320,40.039,266.602
1532486113.287,21.973,47.363,30.762,20.996,755.371
1532486113.291,28.809,28.320,35.645,7.324,-252.441
1532486113.295,40.039,41.504,42.969,52.246,-783.691
1532486113.299,43.457,45.898,45.410,62.988,-652.832
1532486113.303,42.480,56.641,43.457,39.551,-488.281
1532486113.307,45.410,55.176,44.434,52.246,-221.680
1532486113.311,51.758,53.223,49.805,36.133,-574.707
1532486113.315,50.293,57.617,53.711,60.059,-563.965
1532486113.318,45.898,54.199,50.781,65.918,-592.285
1532486113.322,45.898,75.195,51.758,40.039,23.926
1532486113.326,47.852,84.473,54.688,49.316,884.766
1532486113.330,50.293,54.688,54.688,68.359,92.773
1532486113.334,52.246,55.176,60.059,62.988,-630.859
1532486113.338,56.152,70.801,62.988,27.344,-838.379
1532486113.342,56.641,79.102,59.570,27.344,-692.871
1532486113.346,54.199,69.336,58.594,62.012,21.973
1532486113.350,53.711,58.594,60.547,52.734,-343.750
1532486113.354,47.852,69.824,57.617,42.969,-687.012
1532486113.358,43.945,77.637,53.711,41.016,-760.742
1532486113.361,43.457,68.359,54.199,50.781,-505.859
1532486113.365,44.434,62.988,56.641,53.711,278.320
1532486113.369,39.551,71.777,61.035,42.480,393.066
1532486113.373,32.715,75.195,59.570,39.062,432.617
1532486113.377,35.645,58.594,55.176,26.367,-64.453
1532486113.381,37.598,58.594,51.758,51.758,-458.008
1532486113.385,27.832,73.242,46.875,47.363,665.039
1532486113.389,28.320,34.180,41.992,22.949,471.680
1532486113.393,32.715,27.344,38.086,20.508,-631.348
1532486113.397,37.109,44.434,36.133,31.250,-673.828
1532486113.400,41.504,41.992,36.133,27.832,-571.289
1532486113.404,38.086,53.711,31.738,24.902,114.258
1532486113.408,42.969,48.340,29.297,27.832,-232.422
1532486113.412,45.410,37.598,33.691,39.551,-671.387
1532486113.416,36.621,39.551,34.668,51.270,121.094
1532486113.420,36.133,45.410,32.715,41.504,309.570
1532486113.424,35.645,62.012,31.738,28.809,458.984
1532486113.428,32.227,40.039,31.250,7.812,737.305
1532486113.432,34.180,21.484,34.180,28.320,-242.676
1532486113.436,32.715,36.621,34.668,36.133,-731.934
1532486113.440,29.785,41.992,34.180,12.695,-868.652
1532486113.443,29.785,51.758,34.668,42.480,-382.324
1532486113.447,28.809,38.086,36.621,57.617,-47.852
1532486113.451,23.926,35.156,36.133,40.527,-535.645
1532486113.455,22.461,43.945,36.133,13.184,-688.965
1532486113.459,27.344,47.363,36.133,19.043,-743.652
